18.2582	2.76779	
18.3594	2.31884	
15.4854	8.22411	
15.2805	9.02115	
18.2534	2.7759	
16.296	6.74654	
18.5395	1.46344	
14.7724	11.0379	
16.5253	5.6852	
18.2462	2.84001	
18.2245	2.97969	
15.5612	7.97957	
16.3751	6.39336	
18.2158	3.01981	
16.9455	4.0412	
16.0976	7.39433	
15.0529	9.97884	
18.4113	2.02353	
17.0066	3.9161	
16.5161	5.73645	
18.6889	0.901998	
16.6942	4.87909	
16.6591	5.03937	
19.9364	-0.06808	
15.3823	8.60965	
18.4444	1.91816	
18.1658	3.2362	
16.3895	6.27998	
14.4562	11.6243	
15.5932	7.88615	
15.5905	7.89006	
15.336	8.79527	
17.9969	3.65919	
16.5042	5.79075	
18.0498	3.60407	
18.5237	1.57915	
18.5463	1.43473	
16.7342	4.66694	
16.5214	5.7037	
16.5875	5.38446	
16.7048	4.8299	
15.0287	10.0855	
16.8175	4.38806	
18.005	3.64683	
17.0406	3.86978	
17.99	3.70996	
18.5659	1.34916	
17.9586	3.8397	
16.3863	6.34605	
16.9893	3.95982	
15.0155	10.1338	
17.9321	3.85166	
15.0799	9.87134	
16.9387	4.07428	
15.5536	7.99739	
16.9948	3.93552	
15.1411	9.61732	
14.7642	11.0473	
16.2699	6.84724	
16.2442	6.95435	
15.1566	9.54631	
16.2181	7.05463	
16.2131	7.05967	
16.212	7.07716	
15.4946	8.19988	
17.9256	3.85587	
16.2094	7.07967	
16.606	5.30387	
16.1815	7.17863	
15.5627	7.97631	
14.691	11.244	
15.6211	7.80122	
14.6863	11.27	
16.2026	7.10102	
16.1972	7.12093	
16.1897	7.14582	
16.1884	7.15515	
16.6461	5.09026	
15.3454	8.75638	
15.5151	8.1297	
15.0015	10.1915	
16.155	7.23399	
16.7112	4.78509	
15.1356	9.63735	
16.1428	7.2665	
16.1377	7.31894	
15.9076	7.73079	
16.1281	7.32854	
15.9654	7.68856	
15.5921	7.88651	
14.8385	10.8211	
16.1099	7.39164	
19.0386	0.0517295	
17.0113	3.91324	
16.0593	7.53035	
16.0444	7.56274	
18.2278	2.95689	
16.0355	7.58305	
15.2897	8.98714	
16.0289	7.59239	
16.705	4.81041	
16.0251	7.60393	
16.0095	7.63205	
16.3915	6.2694	
15.9836	7.63351	
15.5025	8.16491	
15.0504	9.99651	
15.6371	7.76816	
18.991	0.0891167	
15.6111	7.81803	
14.8668	10.7136	
15.611	7.83776	
14.6452	11.3698	
14.8008	10.9308	
15.5964	7.87721	
15.1673	9.50282	
15.5746	7.94126	
15.2614	9.10429	
15.5666	7.95828	
15.3207	8.85568	
15.563	7.97221	
15.5469	8.02594	
15.3071	8.91533	
15.5348	8.05609	
16.4576	6.01696	
15.5347	8.06833	
16.4657	5.95897	
15.5299	8.07358	
18.8368	0.452115	
15.3836	8.581	
16.2274	7.01507	
15.5265	8.08868	
18.3314	2.45421	
18.1252	3.38988	
15.5219	8.10759	
15.5167	8.10923	
18.6179	1.1353	
15.5118	8.14086	
15.4977	8.18419	
15.4645	8.28457	
16.1563	7.22971	
14.8771	10.6824	
15.4562	8.33491	
15.4472	8.36146	
15.4395	8.36429	
15.4257	8.43687	
15.4237	8.45429	
15.4168	8.48066	
18.0585	3.51966	
15.4109	8.50085	
15.2591	9.11438	
15.5655	7.9678	
15.4041	8.52507	
15.3936	8.56657	
14.4435	11.6263	
15.3996	8.54317	
15.2273	9.2351	
15.3833	8.58228	
15.3643	8.67976	
15.3756	8.64069	
15.3721	8.64811	
18.2502	2.80746	
16.2375	6.977	
15.3564	8.72096	
15.3439	8.76225	
15.3409	8.77388	
15.3352	8.80471	
15.3318	8.81659	
16.0554	7.53743	
18.3757	2.23971	
15.3023	8.94294	
15.3152	8.88117	
15.3032	8.92486	
15.2959	8.96033	
15.4382	8.36828	
15.2786	9.02662	
15.2756	9.04396	
15.2656	9.08504	
15.2645	9.09565	
15.2624	9.09892	
16.138	7.29003	
15.26	9.10794	
18.3818	2.22977	
15.2483	9.16769	
16.4445	6.08471	
15.2263	9.25776	
15.2146	9.29916	
15.2142	9.29929	
15.2049	9.33884	
15.4779	8.25698	
15.1986	9.36978	
15.2011	9.35755	
14.9567	10.3802	
16.3854	6.35711	
15.1941	9.38437	
14.6791	11.2968	
16.1206	7.34528	
15.193	9.39621	
15.1914	9.39735	
14.6618	11.3419	
16.5412	5.61453	
15.19	9.40636	
18.4292	1.99825	
15.1318	9.64121	
14.6373	11.3808	
15.022	10.0914	
15.1855	9.42369	
15.1826	9.44046	
15.1749	9.45222	
15.0019	10.1734	
15.1515	9.57544	
16.2616	6.87181	
16.206	7.08642	
15.125	9.66868	
15.1189	9.70355	
14.9935	10.2254	
15.1108	9.73794	
14.9702	10.3196	
15.1041	9.75497	
14.8176	10.8742	
15.3225	8.83503	
15.097	9.78893	
15.0913	9.795	
14.4838	11.6125	
18.3654	2.2867	
16.2009	7.1084	
15.088	9.82684	
18.3982	2.12574	
15.0873	9.82975	
15.0865	9.83558	
15.0641	9.93701	
15.0566	9.96259	
15.0413	10.0292	
15.0336	10.0585	
15.033	10.0588	
14.9974	10.2205	
14.9846	10.2621	
18.267	2.7285	
14.9836	10.2765	
14.98	10.2807	
16.6367	5.15241	
16.7383	4.63271	
16.5096	5.76021	
14.9762	10.3056	
14.9696	10.3214	
14.7276	11.1387	
14.9617	10.3654	
14.9507	10.4005	
18.2213	2.99387	
14.9448	10.423	
18.3974	2.13659	
14.9398	10.4426	
14.9135	10.5255	
14.9119	10.5532	
14.9015	10.5847	
14.8921	10.6341	
16.5247	5.69765	
14.8692	10.7122	
16.4928	5.80569	
16.7932	4.47113	
15.0058	10.1718	
14.8585	10.7549	
14.8455	10.7787	
15.6286	7.78172	
14.8433	10.7858	
14.8338	10.836	
14.7052	11.232	
14.7986	10.9568	
14.7895	10.9654	
14.7762	11.0268	
14.7729	11.0284	
14.7497	11.1095	
16.5298	5.65093	
14.7396	11.1199	
14.7336	11.1284	
14.7257	11.1418	
14.7221	11.147	
14.7221	11.1701	
14.9634	10.3499	
14.7115	11.1816	
14.878	10.6593	
14.7007	11.2397	
14.6701	11.3125	
